cafe_name,avg_rating,review,indv_rating,review_date,latitude,longtitude
Remi Flower & Coffee,4.5,"A super cute cafe filled with flours ! I came before an appointment and had a few minutes to sit and enjoy a drink in the morning. The atmosphere was beautiful and the latte was very good, however, I thought the service could have been friendlier. The spot was pretty quiet so they didn't have to worry about a large rush of customers, since it was early in the morning. I can see this place getting pretty busy around midmorning through early afternoon.  They are also a functioning flower shop so one can buy the flowers that are on display ! I think the concept is so unique ! Definitely will stop by again if I am in the area !",4.0,12/30/2018,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"My experience here can be summed up in one word: repulsive.  Waited at the counter and placed an order for 2 lavender lattes, one iced and one warm. We ordered them ""to stay"" because we wanted to enjoy them in the coffee shop.  The place was crowded but we managed to get a seat at a small table for 2. The barista called our name to let us know the drinks were ready. The iced lavender latte was great tasting, great flavor, just the right amount of milk, ice, flavor, espresso. It came in a disposable plastic cup.    The warm lavender latte was served in a ceramic mug and it had someone's lipstick all over it. It was a dirty used mug that had been drank by the previous customer and never had been washed, it had only been refilled with another latte. We complained to the girl who took our order. She didn't apologize and said you'll have to be patient and wait for another latte.  We waited for the second latte, and the 2nd mug looked like it was dirty as well. The saucer had water on it and some other debris and it looked like the saucer and mug had not been cleaned. How could you do something so egregious twice?!  And to the same customer!?  I would NEVER return here. I prefer clean mugs when I drink my coffee or latte.  It appears that when they're busy, they take the used mugs and place them in one sink and the ones that are supposed to be cleaned are in the same sink--and they have a small divider between them. This is apparently something that's confusing for the barista who reaches into the dirty side of the sink and prepares lattes in dirty unwashed mugs.  Please be careful if you plan on checking this place out.",4.0,2/18/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,Beautiful!! It was so lovely to drink my coffee and be surrounded by flowers in the middle of winter,3.0,3/15/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"Super super super cute coffee shop! They don't need any decor cause its a flower shop as well! Multiple varieties of plants, fresh flowers, succulents making this place look so charming and magical. I saw a lady getting a gorgeous bouquet made from here and it was beautiful.  I went just for a coffee and decided to try the lavender latte.  It was just amazing. One of the best i have had. They put fresh lavenders on the coffee giving it an amazing flavor and aroma. So much so that when i was sitting with my coffee in the cab, even my driver mentioned ""what's that coffee, it smells amazing!"". No kidding, happened for real.  I would next time come for a proper sit down, coffee experience here.",5.0,8/21/2018,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,Barista is awesome. Great latte art. The flower latte is great! I love this place Place also sells flowers,2.0,1/30/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"beautiful coffee place in Midtown East!! Visiting friend found this for us to go to while she was here, and the drinks here are so so cute. We got the lavender latte and berry rose milk tea, which were both yummy. I liked the berry rose latte a little more, even though it was essentially rose flavored warm milk. If you like the taste of lavender, the lavender latte is VERY strongly lavender and has more of a coffee aftertaste to it. The flowers in the shop are beautiful, people are really friendly and less touristy, more local neighborhood stop-by-for-our-morning-joe kind of people, and as a plus their drip coffee is only $1 if you check in on yelp. What a gem in the Midtown East desert of food.",3.0,12/15/2018,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"It is really such a nice place to get away from all the NYC noise. Being surrounded with plants and sipping delicious coffee is quite relaxing. The owner and the people working there are very friendly and approachable, which makes it even a more pleasant experience. The shop does have a bathroom for guests, and there is some flowers there as well. :)",5.0,3/22/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,BEWARE: not a lot of seating so try to come during an off time. Very cute cafe with insta-worthy drinks. The drinks do cost a bit more though! ($5 - $6),5.0,2/2/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"Wow. What an experience. I came across this cafe when I took a wrong turn on the way to work. I walked past the window, and had to go in. The atmosphere is fantastic. Flowers everywhere. Extremely unique in a very different location. They use La Columbe coffee I believe which you can buy in your supermarket or Whole Foods, but it is good. I had just drip coffee, but they have speciality lattes such as the rose latte, which look beautiful. The staff are friendly but quiet. I will definitely try to make my way back here!",4.0,2/26/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,A very cute and cozy coffee shop! A hidden gem in Tudor City. The idea of combining a floral shop and coffee shop is so creative! The place is a bit small and not ideal for studying. Seating is limited but the drinks are delicious. I had the rose latte and my friend had the matcha latte. It is a nice place to have a quick chat with a friend and enjoy beautiful potted succulents and orchids. Will definitely visit more often!,5.0,1/29/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"This place is a gem! It's really close to my workplace so I went in the morning. It wasn't very busy even during rush hour and there was ample seating and WiFi for if you want to sit for a while. The store makes it feel like you're far away from the city and it made my morning so much more enjoyable and relaxed. For those of you who are sensitive to caffeine like me, there's lattes made with rose tea!",5.0,11/6/2018,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"Like most coffee shops in NYC, Remi was extremely crowded with few seating options. I was unable to find a seat. When I visited at 10:30am they were sold out of all pastries and food options. I wouldn't recommend this place for anything other than grabbing a drink to-go.",3.0,3/25/2019,40.70544486444615,-73.99429321289062
